order_id,product_id,category,supplier,warehouse,quantity,unit_price,discount,order_date,promised_delivery_days,actual_delivery_days,status,contact_email,is_quantity_outlier,revenue,delivery_variance,is_late,on_time_flag,order_year,order_month,order_quarter,order_month_name,order_yearmonth
ORD-01170,P005,Home & Garden,GlobalTrade Co.,Atlanta GA,47,80.0,0.05,2023-10-03,4,9,Delayed,buyer1170@client.com,0,3572.0,5,1,0,2023,10,4,Oct,2023-10
ORD-01171,P003,Apparel,PrimeSources,Dallas TX,18,35.0,0.0,2024-01-03,14,15,Delivered,buyer1171@client.com,0,630.0,1,1,0,2024,1,1,Jan,2024-01
ORD-01172,P001,Electronics,PrimeSources,Los Angeles CA,18,120.0,0.05,2023-02-02,5,13,Delivered,buyer1172@client.com,0,2052.0,8,1,0,2023,2,1,Feb,2023-02
ORD-01173,P005,Home & Garden,PrimeSources,Atlanta GA,16,80.0,0.05,2024-05-22,13,22,Delivered,buyer1173@client.com,0,1216.0,9,1,0,2024,5,2,May,2024-05
ORD-01174,P007,Food & Bev,PrimeSources,Chicago IL,65,12.0,0.15,2023-04-23,4,14,Delivered,buyer1174@client.com,0,663.0,10,1,0,2023,4,2,Apr,2023-04
ORD-01175,P006,Home & Garden,GlobalTrade Co.,Dallas TX,65,150.0,0.0,2024-11-25,8,12,In Transit,buyer1175@client.com,0,9750.0,4,1,0,2024,11,4,Nov,2024-11
ORD-01176,P007,Food & Bev,SwiftVendors,New York NY,62,12.0,0.0,2023-03-26,9,10,In Transit,buyer1176@client.com,0,744.0,1,1,0,2023,3,1,Mar,2023-03
ORD-01177,P009,Industrial,SwiftVendors,Dallas TX,24,300.0,0.0,2023-09-27,14,15,Delayed,buyer1177@client.com,0,7200.0,1,1,0,2023,9,3,Sep,2023-09
ORD-01178,P004,Apparel,Apex Supplies,Atlanta GA,61,55.0,0.15,2024-09-17,5,6,Cancelled,buyer1178@client.com,0,2851.75,1,1,0,2024,9,3,Sep,2024-09
ORD-01179,P003,Apparel,GlobalTrade Co.,New York NY,30,35.0,0.0,2023-02-09,7,8,Delivered,buyer1179@client.com,0,1050.0,1,1,0,2023,2,1,Feb,2023-02
ORD-01180,P010,Industrial,Apex Supplies,New York NY,26,500.0,0.0,2024-02-22,11,13,Delayed,buyer1180@client.com,0,13000.0,2,1,0,2024,2,1,Feb,2024-02
ORD-01181,P004,Apparel,PrimeSources,New York NY,29,55.0,0.0,2023-03-04,11,15,Delayed,buyer1181@client.com,0,1595.0,4,1,0,2023,3,1,Mar,2023-03
ORD-01182,P002,Electronics,SwiftVendors,Los Angeles CA,35,250.0,0.0,2024-12-29,9,10,Delivered,buyer1182@client.com,0,8750.0,1,1,0,2024,12,4,Dec,2024-12
ORD-01183,P003,Apparel,Apex Supplies,Los Angeles CA,6,35.0,0.0,2023-08-06,7,12,Delivered,buyer1183@client.com,0,210.0,5,1,0,2023,8,3,Aug,2023-08
ORD-01184,P002,Electronics,SwiftVendors,New York NY,56,250.0,0.0,2024-01-08,8,10,Delivered,buyer1184@client.com,0,14000.0,2,1,0,2024,1,1,Jan,2024-01
ORD-01185,P001,Electronics,GlobalTrade Co.,Los Angeles CA,88,120.0,0.1,2024-01-05,14,24,Delivered,buyer1185@client.com,0,9504.0,10,1,0,2024,1,1,Jan,2024-01
ORD-01186,P010,Industrial,SwiftVendors,Chicago IL,68,500.0,0.1,2024-10-27,7,8,In Transit,buyer1186@client.com,0,30600.0,1,1,0,2024,10,4,Oct,2024-10
ORD-01187,P002,Electronics,NextGen Parts,Dallas TX,17,250.0,0.15,2023-02-12,12,20,Cancelled,buyer1187@client.com,0,3612.5,8,1,0,2023,2,1,Feb,2023-02
ORD-01188,P008,Food & Bev,NextGen Parts,Atlanta GA,13,20.0,0.0,2023-12-18,7,16,Pending,buyer1188@client.com,0,260.0,9,1,0,2023,12,4,Dec,2023-12
ORD-01189,P004,Apparel,GlobalTrade Co.,Dallas TX,69,55.0,0.15,2023-05-11,6,10,In Transit,buyer1189@client.com,0,3225.75,4,1,0,2023,5,2,May,2023-05
ORD-01190,P009,Industrial,PrimeSources,Dallas TX,45,300.0,0.0,2024-03-22,4,9,Pending,buyer1190@client.com,0,13500.0,5,1,0,2024,3,1,Mar,2024-03
ORD-01191,P009,Industrial,NextGen Parts,Los Angeles CA,3,300.0,0.0,2024-12-14,5,7,Delivered,buyer1191@client.com,0,900.0,2,1,0,2024,12,4,Dec,2024-12
ORD-01192,P001,Electronics,PrimeSources,New York NY,89,120.0,0.0,2024-12-02,11,17,Delivered,buyer1192@client.com,0,10680.0,6,1,0,2024,12,4,Dec,2024-12
ORD-01193,P009,Industrial,PrimeSources,New York NY,50,300.0,0.1,2024-09-13,7,8,Delivered,,0,13500.0,1,1,0,2024,9,3,Sep,2024-09
ORD-01194,P010,Industrial,Apex Supplies,Atlanta GA,28,500.0,0.1,2024-04-11,11,20,Delayed,buyer1194@client.com,0,12600.0,9,1,0,2024,4,2,Apr,2024-04
ORD-01195,P005,Home & Garden,SwiftVendors,Atlanta GA,29,80.0,0.0,2023-05-02,5,6,Delivered,buyer1195@client.com,0,2320.0,1,1,0,2023,5,2,May,2023-05
ORD-01196,P005,Home & Garden,GlobalTrade Co.,Los Angeles CA,6,80.0,0.15,2023-05-17,7,17,Delivered,buyer1196@client.com,0,408.0,10,1,0,2023,5,2,May,2023-05
ORD-01197,P004,Apparel,Apex Supplies,Dallas TX,27,55.0,0.1,2024-10-26,8,16,In Transit,buyer1197@client.com,0,1336.5,8,1,0,2024,10,4,Oct,2024-10
ORD-01198,P006,Home & Garden,NextGen Parts,Los Angeles CA,11,150.0,0.15,2023-05-17,9,16,Delivered,buyer1198@client.com,0,1402.5,7,1,0,2023,5,2,May,2023-05
ORD-01199,P001,Electronics,SwiftVendors,Chicago IL,81,120.0,0.0,2023-10-14,5,7,Delivered,buyer1199@client.com,0,9720.0,2,1,0,2023,10,4,Oct,2023-10
ORD-01200,P010,Industrial,PrimeSources,Los Angeles CA,14,500.0,0.15,2024-10-03,13,20,In Transit,buyer1200@client.com,0,5950.0,7,1,0,2024,10,4,Oct,2024-10
ORD-01201,P008,Food & Bev,SwiftVendors,Chicago IL,29,20.0,0.0,2024-08-18,13,23,Cancelled,buyer1201@client.com,0,580.0,10,1,0,2024,8,3,Aug,2024-08
ORD-01202,P003,Apparel,PrimeSources,Los Angeles CA,58,35.0,0.0,2023-06-01,10,9,Pending,buyer1202@client.com,0,2030.0,-1,0,1,2023,6,2,Jun,2023-06
ORD-01203,P003,Apparel,NextGen Parts,New York NY,23,35.0,0.0,2023-07-04,13,15,Delivered,buyer1203@client.com,0,805.0,2,1,0,2023,7,3,Jul,2023-07
ORD-01204,P003,Apparel,NextGen Parts,Chicago IL,51,35.0,0.15,2023-03-13,5,4,Pending,buyer1204@client.com,0,1517.25,-1,0,1,2023,3,1,Mar,2023-03
ORD-01205,P007,Food & Bev,NextGen Parts,Chicago IL,13,12.0,0.15,2023-01-13,12,11,Pending,buyer1205@client.com,0,132.6,-1,0,1,2023,1,1,Jan,2023-01
ORD-01206,P002,Electronics,Apex Supplies,Chicago IL,2,250.0,0.15,2023-09-12,4,6,Delivered,buyer1206@client.com,0,425.0,2,1,0,2023,9,3,Sep,2023-09
ORD-01207,P010,Industrial,Apex Supplies,Atlanta GA,2,500.0,0.0,2023-12-13,14,13,Delivered,buyer1207@client.com,0,1000.0,-1,0,1,2023,12,4,Dec,2023-12
ORD-01208,P010,Industrial,SwiftVendors,Los Angeles CA,57,500.0,0.0,2024-05-05,5,6,Delivered,buyer1208@client.com,0,28500.0,1,1,0,2024,5,2,May,2024-05
ORD-01209,P005,Home & Garden,Apex Supplies,Dallas TX,81,80.0,0.1,2023-02-15,4,10,Delivered,buyer1209@client.com,0,5832.0,6,1,0,2023,2,1,Feb,2023-02
ORD-01210,P007,Food & Bev,GlobalTrade Co.,Dallas TX,19,12.0,0.0,2023-08-21,9,13,Delivered,buyer1210@client.com,0,228.0,4,1,0,2023,8,3,Aug,2023-08
ORD-01211,P005,Home & Garden,PrimeSources,Dallas TX,29,80.0,0.15,2024-05-18,5,4,Delivered,buyer1211@client.com,0,1972.0,-1,0,1,2024,5,2,May,2024-05
ORD-01212,P005,Home & Garden,NextGen Parts,Los Angeles CA,46,80.0,0.0,2023-05-02,8,7,Delivered,buyer1212@client.com,0,3680.0,-1,0,1,2023,5,2,May,2023-05
ORD-01213,P003,Apparel,SwiftVendors,Atlanta GA,55,35.0,0.1,2023-07-05,13,17,Delivered,buyer1213@client.com,0,1732.5,4,1,0,2023,7,3,Jul,2023-07
ORD-01214,P005,Home & Garden,SwiftVendors,Dallas TX,80,80.0,0.0,2023-10-05,10,18,Delivered,buyer1214@client.com,0,6400.0,8,1,0,2023,10,4,Oct,2023-10
ORD-01215,P002,Electronics,GlobalTrade Co.,Los Angeles CA,1,250.0,0.0,2023-06-01,9,14,Delayed,buyer1215@client.com,0,250.0,5,1,0,2023,6,2,Jun,2023-06
ORD-01216,P008,Food & Bev,NextGen Parts,New York NY,9,20.0,0.0,2023-10-13,5,4,Delivered,buyer1216@client.com,0,180.0,-1,0,1,2023,10,4,Oct,2023-10
ORD-01217,P003,Apparel,SwiftVendors,Los Angeles CA,99,35.0,0.05,2024-05-21,9,14,Delayed,buyer1217@client.com,0,3291.75,5,1,0,2024,5,2,May,2024-05
ORD-01218,P010,Industrial,GlobalTrade Co.,Chicago IL,82,500.0,0.0,2024-01-28,9,15,Pending,buyer1218@client.com,0,41000.0,6,1,0,2024,1,1,Jan,2024-01
ORD-01219,P008,Food & Bev,GlobalTrade Co.,New York NY,69,20.0,0.1,2023-03-27,12,21,Pending,buyer1219@client.com,0,1242.0,9,1,0,2023,3,1,Mar,2023-03
ORD-01220,P004,Apparel,GlobalTrade Co.,Los Angeles CA,90,55.0,0.0,2023-01-03,6,4,Delivered,buyer1220@client.com,0,4950.0,-2,0,1,2023,1,1,Jan,2023-01
ORD-01221,P003,Apparel,SwiftVendors,Los Angeles CA,15,35.0,0.0,2023-05-23,7,12,Delivered,buyer1221@client.com,0,525.0,5,1,0,2023,5,2,May,2023-05
ORD-01222,P009,Industrial,GlobalTrade Co.,Chicago IL,54,300.0,0.0,2023-02-27,14,14,Delivered,buyer1222@client.com,0,16200.0,0,0,1,2023,2,1,Feb,2023-02
ORD-01223,P003,Apparel,Apex Supplies,New York NY,49,35.0,0.15,2024-01-16,3,12,Delivered,buyer1223@client.com,0,1457.75,9,1,0,2024,1,1,Jan,2024-01
ORD-01224,P002,Electronics,GlobalTrade Co.,Dallas TX,62,250.0,0.1,2023-05-31,8,8,Delivered,buyer1224@client.com,0,13950.0,0,0,1,2023,5,2,May,2023-05
ORD-01225,P001,Electronics,GlobalTrade Co.,Chicago IL,73,120.0,0.05,2024-04-26,14,14,Delayed,buyer1225@client.com,0,8322.0,0,0,1,2024,4,2,Apr,2024-04
ORD-01226,P005,Home & Garden,SwiftVendors,New York NY,61,80.0,0.05,2024-10-22,14,12,Delivered,buyer1226@client.com,0,4636.0,-2,0,1,2024,10,4,Oct,2024-10
ORD-01227,P001,Electronics,NextGen Parts,Chicago IL,83,120.0,0.0,2024-05-30,5,3,Pending,buyer1227@client.com,0,9960.0,-2,0,1,2024,5,2,May,2024-05
ORD-01228,P008,Food & Bev,SwiftVendors,Atlanta GA,71,20.0,0.15,2024-05-28,7,16,Delivered,buyer1228@client.com,0,1207.0,9,1,0,2024,5,2,May,2024-05
ORD-01229,P003,Apparel,NextGen Parts,New York NY,35,35.0,0.0,2023-05-09,14,15,Pending,buyer1229@client.com,0,1225.0,1,1,0,2023,5,2,May,2023-05
ORD-01230,P004,Apparel,NextGen Parts,Atlanta GA,51,55.0,0.0,2023-03-21,14,19,Pending,buyer1230@client.com,0,2805.0,5,1,0,2023,3,1,Mar,2023-03
ORD-01231,P007,Food & Bev,Apex Supplies,Los Angeles CA,49,12.0,0.0,2024-10-24,9,10,Delivered,buyer1231@client.com,0,588.0,1,1,0,2024,10,4,Oct,2024-10
ORD-01232,P002,Electronics,SwiftVendors,Dallas TX,47,250.0,0.1,2023-09-03,7,7,In Transit,buyer1232@client.com,0,10575.0,0,0,1,2023,9,3,Sep,2023-09
ORD-01233,P004,Apparel,SwiftVendors,Chicago IL,77,55.0,0.0,2024-07-18,6,14,Delivered,buyer1233@client.com,0,4235.0,8,1,0,2024,7,3,Jul,2024-07
ORD-01234,P002,Electronics,Apex Supplies,Atlanta GA,73,250.0,0.1,2024-05-10,3,1,Delivered,buyer1234@client.com,0,16425.0,-2,0,1,2024,5,2,May,2024-05
ORD-01235,P005,Home & Garden,SwiftVendors,New York NY,2,80.0,0.0,2024-05-27,6,9,Cancelled,buyer1235@client.com,0,160.0,3,1,0,2024,5,2,May,2024-05
ORD-01236,P006,Home & Garden,Apex Supplies,Los Angeles CA,17,150.0,0.15,2024-02-22,14,20,Delivered,buyer1236@client.com,0,2167.5,6,1,0,2024,2,1,Feb,2024-02
ORD-01237,P003,Apparel,PrimeSources,New York NY,4,35.0,0.1,2024-08-23,3,5,Delivered,buyer1237@client.com,0,126.0,2,1,0,2024,8,3,Aug,2024-08
ORD-01238,P008,Food & Bev,Apex Supplies,Chicago IL,11,20.0,0.15,2023-08-09,13,21,Delivered,buyer1238@client.com,0,187.0,8,1,0,2023,8,3,Aug,2023-08
ORD-01239,P003,Apparel,NextGen Parts,Atlanta GA,65,35.0,0.1,2023-12-16,10,20,Delivered,buyer1239@client.com,0,2047.5,10,1,0,2023,12,4,Dec,2023-12
ORD-01240,P006,Home & Garden,Apex Supplies,New York NY,80,150.0,0.05,2023-09-02,6,13,In Transit,buyer1240@client.com,0,11400.0,7,1,0,2023,9,3,Sep,2023-09
ORD-01241,P003,Apparel,PrimeSources,Dallas TX,73,35.0,0.15,2023-01-16,5,15,Cancelled,buyer1241@client.com,0,2171.75,10,1,0,2023,1,1,Jan,2023-01
ORD-01242,P002,Electronics,PrimeSources,Los Angeles CA,64,250.0,0.0,2023-06-23,7,7,Delivered,buyer1242@client.com,0,16000.0,0,0,1,2023,6,2,Jun,2023-06
ORD-01243,P006,Home & Garden,Apex Supplies,Chicago IL,46,150.0,0.0,2024-12-28,10,12,Pending,buyer1243@client.com,0,6900.0,2,1,0,2024,12,4,Dec,2024-12
ORD-01244,P008,Food & Bev,Apex Supplies,Atlanta GA,84,20.0,0.0,2024-05-14,3,6,Cancelled,buyer1244@client.com,0,1680.0,3,1,0,2024,5,2,May,2024-05
ORD-01245,P007,Food & Bev,GlobalTrade Co.,New York NY,80,12.0,0.15,2024-01-11,11,18,Delivered,buyer1245@client.com,0,816.0,7,1,0,2024,1,1,Jan,2024-01
ORD-01246,P007,Food & Bev,SwiftVendors,Dallas TX,65,12.0,0.05,2024-09-27,13,11,Delayed,buyer1246@client.com,0,741.0,-2,0,1,2024,9,3,Sep,2024-09
ORD-01247,P009,Industrial,Apex Supplies,Los Angeles CA,2,300.0,0.0,2024-01-20,5,12,Pending,buyer1247@client.com,0,600.0,7,1,0,2024,1,1,Jan,2024-01
ORD-01248,P004,Apparel,Apex Supplies,Los Angeles CA,50,55.0,0.05,2024-04-22,10,18,In Transit,buyer1248@client.com,0,2612.5,8,1,0,2024,4,2,Apr,2024-04
ORD-01249,P008,Food & Bev,GlobalTrade Co.,Dallas TX,14,20.0,0.0,2024-02-11,9,10,Pending,buyer1249@client.com,0,280.0,1,1,0,2024,2,1,Feb,2024-02
ORD-01250,P006,Home & Garden,PrimeSources,Chicago IL,44,150.0,0.1,2024-12-20,14,19,Delivered,buyer1250@client.com,0,5940.0,5,1,0,2024,12,4,Dec,2024-12
ORD-01251,P001,Electronics,PrimeSources,Chicago IL,70,120.0,0.0,2024-10-17,6,9,In Transit,,0,8400.0,3,1,0,2024,10,4,Oct,2024-10
ORD-01252,P010,Industrial,Apex Supplies,Los Angeles CA,100,500.0,0.05,2024-03-16,10,11,Delivered,buyer1252@client.com,0,47500.0,1,1,0,2024,3,1,Mar,2024-03
ORD-01253,P001,Electronics,PrimeSources,Los Angeles CA,98,120.0,0.15,2023-09-16,13,13,Delivered,buyer1253@client.com,0,9996.0,0,0,1,2023,9,3,Sep,2023-09
ORD-01254,P005,Home & Garden,SwiftVendors,New York NY,52,80.0,0.0,2024-03-05,11,12,Delayed,buyer1254@client.com,0,4160.0,1,1,0,2024,3,1,Mar,2024-03
ORD-01255,P003,Apparel,PrimeSources,Los Angeles CA,7,35.0,0.0,2023-11-01,5,6,Delivered,buyer1255@client.com,0,245.0,1,1,0,2023,11,4,Nov,2023-11
ORD-01256,P008,Food & Bev,GlobalTrade Co.,New York NY,61,20.0,0.1,2023-12-30,14,21,Pending,buyer1256@client.com,0,1098.0,7,1,0,2023,12,4,Dec,2023-12
ORD-01257,P009,Industrial,Apex Supplies,Atlanta GA,77,300.0,0.0,2024-09-23,5,8,Delayed,buyer1257@client.com,0,23100.0,3,1,0,2024,9,3,Sep,2024-09
ORD-01258,P006,Home & Garden,PrimeSources,Chicago IL,2,150.0,0.0,2024-05-26,8,7,Cancelled,buyer1258@client.com,0,300.0,-1,0,1,2024,5,2,May,2024-05
ORD-01259,P007,Food & Bev,Apex Supplies,New York NY,34,12.0,0.1,2023-05-09,13,18,Delayed,buyer1259@client.com,0,367.2,5,1,0,2023,5,2,May,2023-05
ORD-01260,P002,Electronics,GlobalTrade Co.,New York NY,5,250.0,0.0,2024-12-14,11,21,Delivered,buyer1260@client.com,0,1250.0,10,1,0,2024,12,4,Dec,2024-12
ORD-01261,P004,Apparel,GlobalTrade Co.,Atlanta GA,45,55.0,0.0,2023-01-15,8,11,Delivered,buyer1261@client.com,0,2475.0,3,1,0,2023,1,1,Jan,2023-01
ORD-01262,P005,Home & Garden,PrimeSources,New York NY,65,80.0,0.0,2024-02-28,9,12,Delivered,buyer1262@client.com,0,5200.0,3,1,0,2024,2,1,Feb,2024-02
ORD-01263,P007,Food & Bev,Apex Supplies,Chicago IL,67,12.0,0.0,2024-04-14,9,12,Delivered,buyer1263@client.com,0,804.0,3,1,0,2024,4,2,Apr,2024-04
ORD-01264,P003,Apparel,PrimeSources,Los Angeles CA,70,35.0,0.05,2024-11-06,14,22,Pending,buyer1264@client.com,0,2327.5,8,1,0,2024,11,4,Nov,2024-11
ORD-01265,P010,Industrial,Apex Supplies,Dallas TX,13,500.0,0.0,2024-10-27,3,10,Pending,buyer1265@client.com,0,6500.0,7,1,0,2024,10,4,Oct,2024-10
ORD-01266,P010,Industrial,PrimeSources,Atlanta GA,70,500.0,0.0,2024-08-18,3,11,Delivered,buyer1266@client.com,0,35000.0,8,1,0,2024,8,3,Aug,2024-08
ORD-01267,P004,Apparel,NextGen Parts,New York NY,29,55.0,0.05,2023-04-28,6,11,Delivered,buyer1267@client.com,0,1515.25,5,1,0,2023,4,2,Apr,2023-04
ORD-01268,P008,Food & Bev,PrimeSources,Dallas TX,53,20.0,0.15,2024-01-19,6,12,Delivered,buyer1268@client.com,0,901.0,6,1,0,2024,1,1,Jan,2024-01
ORD-01269,P005,Home & Garden,GlobalTrade Co.,Dallas TX,40,80.0,0.05,2024-02-29,3,1,Delivered,buyer1269@client.com,0,3040.0,-2,0,1,2024,2,1,Feb,2024-02
ORD-01270,P006,Home & Garden,NextGen Parts,Los Angeles CA,67,150.0,0.15,2023-12-10,5,12,Pending,buyer1270@client.com,0,8542.5,7,1,0,2023,12,4,Dec,2023-12
ORD-01271,P007,Food & Bev,PrimeSources,Dallas TX,25,12.0,0.1,2024-08-14,9,9,Delayed,buyer1271@client.com,0,270.0,0,0,1,2024,8,3,Aug,2024-08
ORD-01272,P003,Apparel,NextGen Parts,Chicago IL,52,35.0,0.0,2024-03-23,6,5,Delayed,buyer1272@client.com,0,1820.0,-1,0,1,2024,3,1,Mar,2024-03
ORD-01273,P009,Industrial,NextGen Parts,New York NY,16,300.0,0.15,2024-10-04,7,13,Delivered,buyer1273@client.com,0,4080.0,6,1,0,2024,10,4,Oct,2024-10
ORD-01274,P004,Apparel,Apex Supplies,New York NY,12,55.0,0.0,2023-01-12,13,23,In Transit,buyer1274@client.com,0,660.0,10,1,0,2023,1,1,Jan,2023-01
ORD-01275,P010,Industrial,Apex Supplies,Atlanta GA,91,500.0,0.1,2024-01-27,3,12,Delayed,buyer1275@client.com,0,40950.0,9,1,0,2024,1,1,Jan,2024-01
ORD-01276,P008,Food & Bev,SwiftVendors,Chicago IL,82,20.0,0.15,2023-09-03,13,14,Delivered,buyer1276@client.com,0,1394.0,1,1,0,2023,9,3,Sep,2023-09
ORD-01277,P004,Apparel,SwiftVendors,Dallas TX,93,55.0,0.05,2023-10-09,4,4,Delayed,,0,4859.25,0,0,1,2023,10,4,Oct,2023-10
ORD-01278,P010,Industrial,PrimeSources,Atlanta GA,14,500.0,0.0,2023-05-06,4,4,Delivered,buyer1278@client.com,0,7000.0,0,0,1,2023,5,2,May,2023-05
ORD-01279,P003,Apparel,PrimeSources,Los Angeles CA,12,35.0,0.0,2023-08-01,9,8,Pending,buyer1279@client.com,0,420.0,-1,0,1,2023,8,3,Aug,2023-08
ORD-01280,P007,Food & Bev,Apex Supplies,Chicago IL,10,12.0,0.05,2024-12-04,9,13,Delivered,buyer1280@client.com,0,114.0,4,1,0,2024,12,4,Dec,2024-12
ORD-01281,P008,Food & Bev,SwiftVendors,Dallas TX,21,20.0,0.0,2023-07-02,13,20,Delayed,buyer1281@client.com,0,420.0,7,1,0,2023,7,3,Jul,2023-07
ORD-01282,P001,Electronics,SwiftVendors,New York NY,16,120.0,0.0,2024-09-20,12,18,Delivered,buyer1282@client.com,0,1920.0,6,1,0,2024,9,3,Sep,2024-09
ORD-01283,P005,Home & Garden,NextGen Parts,Dallas TX,16,80.0,0.0,2024-07-02,3,9,In Transit,buyer1283@client.com,0,1280.0,6,1,0,2024,7,3,Jul,2024-07
ORD-01284,P004,Apparel,GlobalTrade Co.,Dallas TX,47,55.0,0.0,2023-12-02,5,6,Delivered,buyer1284@client.com,0,2585.0,1,1,0,2023,12,4,Dec,2023-12
ORD-01285,P003,Apparel,PrimeSources,Chicago IL,35,35.0,0.0,2023-04-05,8,17,In Transit,buyer1285@client.com,0,1225.0,9,1,0,2023,4,2,Apr,2023-04
ORD-01286,P008,Food & Bev,PrimeSources,Atlanta GA,96,20.0,0.05,2024-02-14,6,8,Delivered,buyer1286@client.com,0,1824.0,2,1,0,2024,2,1,Feb,2024-02
ORD-01287,P005,Home & Garden,NextGen Parts,Atlanta GA,51,80.0,0.0,2023-11-16,5,15,Delivered,buyer1287@client.com,0,4080.0,10,1,0,2023,11,4,Nov,2023-11
ORD-01288,P008,Food & Bev,PrimeSources,Atlanta GA,56,20.0,0.05,2023-10-06,8,15,Delivered,buyer1288@client.com,0,1064.0,7,1,0,2023,10,4,Oct,2023-10
ORD-01289,P007,Food & Bev,SwiftVendors,Los Angeles CA,26,12.0,0.1,2024-10-09,4,9,Delivered,buyer1289@client.com,0,280.8,5,1,0,2024,10,4,Oct,2024-10
ORD-01290,P009,Industrial,PrimeSources,Los Angeles CA,33,300.0,0.1,2024-09-10,13,19,Delivered,buyer1290@client.com,0,8910.0,6,1,0,2024,9,3,Sep,2024-09
ORD-01291,P002,Electronics,PrimeSources,Chicago IL,24,250.0,0.0,2024-01-02,6,5,Delivered,buyer1291@client.com,0,6000.0,-1,0,1,2024,1,1,Jan,2024-01
ORD-01292,P006,Home & Garden,Apex Supplies,Dallas TX,19,150.0,0.0,2023-11-23,14,12,Delayed,buyer1292@client.com,0,2850.0,-2,0,1,2023,11,4,Nov,2023-11
ORD-01293,P008,Food & Bev,GlobalTrade Co.,Atlanta GA,73,20.0,0.0,2023-03-09,9,11,In Transit,buyer1293@client.com,0,1460.0,2,1,0,2023,3,1,Mar,2023-03
ORD-01294,P004,Apparel,SwiftVendors,Atlanta GA,14,55.0,0.1,2024-11-18,4,11,Delayed,buyer1294@client.com,0,693.0,7,1,0,2024,11,4,Nov,2024-11
ORD-01295,P007,Food & Bev,GlobalTrade Co.,Chicago IL,41,12.0,0.0,2023-02-20,10,15,Delivered,buyer1295@client.com,0,492.0,5,1,0,2023,2,1,Feb,2023-02
ORD-01296,P007,Food & Bev,PrimeSources,Chicago IL,16,12.0,0.0,2024-09-07,8,15,Pending,buyer1296@client.com,0,192.0,7,1,0,2024,9,3,Sep,2024-09
ORD-01297,P001,Electronics,NextGen Parts,Dallas TX,37,120.0,0.0,2024-04-17,7,7,Cancelled,buyer1297@client.com,0,4440.0,0,0,1,2024,4,2,Apr,2024-04
ORD-01298,P001,Electronics,Apex Supplies,Los Angeles CA,69,120.0,0.1,2024-10-22,3,2,Pending,buyer1298@client.com,0,7452.0,-1,0,1,2024,10,4,Oct,2024-10
ORD-01299,P007,Food & Bev,SwiftVendors,Los Angeles CA,93,12.0,0.0,2023-12-21,9,8,In Transit,buyer1299@client.com,0,1116.0,-1,0,1,2023,12,4,Dec,2023-12
ORD-01300,P008,Food & Bev,PrimeSources,Los Angeles CA,79,20.0,0.0,2024-12-14,10,15,Cancelled,buyer1300@client.com,0,1580.0,5,1,0,2024,12,4,Dec,2024-12
ORD-01301,P002,Electronics,Apex Supplies,Dallas TX,48,250.0,0.1,2023-08-18,3,1,Delivered,buyer1301@client.com,0,10800.0,-2,0,1,2023,8,3,Aug,2023-08
ORD-01302,P006,Home & Garden,PrimeSources,Chicago IL,89,150.0,0.15,2023-06-24,4,5,Delayed,buyer1302@client.com,0,11347.5,1,1,0,2023,6,2,Jun,2023-06
ORD-01303,P006,Home & Garden,Apex Supplies,Los Angeles CA,69,150.0,0.0,2023-02-14,4,2,Delivered,buyer1303@client.com,0,10350.0,-2,0,1,2023,2,1,Feb,2023-02
ORD-01304,P006,Home & Garden,PrimeSources,Los Angeles CA,89,150.0,0.1,2024-12-16,5,5,In Transit,buyer1304@client.com,0,12015.0,0,0,1,2024,12,4,Dec,2024-12
ORD-01305,P003,Apparel,NextGen Parts,New York NY,41,35.0,0.0,2024-10-14,10,18,Delivered,buyer1305@client.com,0,1435.0,8,1,0,2024,10,4,Oct,2024-10
ORD-01306,P004,Apparel,PrimeSources,Los Angeles CA,74,55.0,0.05,2023-11-26,14,19,Delivered,buyer1306@client.com,0,3866.5,5,1,0,2023,11,4,Nov,2023-11
ORD-01307,P005,Home & Garden,SwiftVendors,Atlanta GA,92,80.0,0.0,2023-09-06,13,21,Delayed,buyer1307@client.com,0,7360.0,8,1,0,2023,9,3,Sep,2023-09
ORD-01308,P002,Electronics,Apex Supplies,Chicago IL,10,250.0,0.05,2023-01-14,13,14,Pending,buyer1308@client.com,0,2375.0,1,1,0,2023,1,1,Jan,2023-01
ORD-01309,P004,Apparel,SwiftVendors,Chicago IL,63,55.0,0.0,2024-08-27,11,17,Cancelled,buyer1309@client.com,0,3465.0,6,1,0,2024,8,3,Aug,2024-08
ORD-01310,P005,Home & Garden,GlobalTrade Co.,Atlanta GA,91,80.0,0.05,2023-04-19,5,6,Delivered,buyer1310@client.com,0,6916.0,1,1,0,2023,4,2,Apr,2023-04
ORD-01311,P008,Food & Bev,GlobalTrade Co.,New York NY,80,20.0,0.1,2023-07-12,4,6,Pending,buyer1311@client.com,0,1440.0,2,1,0,2023,7,3,Jul,2023-07
ORD-01312,P005,Home & Garden,Apex Supplies,Chicago IL,74,80.0,0.15,2024-04-17,4,13,Delivered,buyer1312@client.com,0,5032.0,9,1,0,2024,4,2,Apr,2024-04
ORD-01313,P008,Food & Bev,Apex Supplies,New York NY,24,20.0,0.0,2024-11-08,11,16,Delivered,buyer1313@client.com,0,480.0,5,1,0,2024,11,4,Nov,2024-11
ORD-01314,P009,Industrial,PrimeSources,Chicago IL,11,300.0,0.0,2023-06-04,9,15,Pending,buyer1314@client.com,0,3300.0,6,1,0,2023,6,2,Jun,2023-06
