order_id,product_id,category,supplier,warehouse,quantity,unit_price,discount,order_date,promised_delivery_days,actual_delivery_days,status,contact_email
ORD-01196,P005,Home & Garden,GlobalTrade Co.,Los Angeles CA,6,80.0,0.15,2023-05-17,7,17,Delivered,buyer1196@client.com
ORD-01197,P004,Apparel,Apex Supplies,Dallas TX,27,55.0,0.1,2024-10-26,8,16,In Transit,buyer1197@client.com
ORD-01198,P006,Home & Garden,NextGen Parts,Los Angeles CA,11,150.0,0.15,2023-05-17,9,16,Delivered,buyer1198@client.com
ORD-01199,P001,Electronics,SwiftVendors,Chicago IL,81,120.0,0.0,2023-10-14,5,7,Delivered,buyer1199@client.com
ORD-01200,P010,Industrial,PrimeSources,Los Angeles CA,14,500.0,0.15,2024-10-03,13,20,In Transit,buyer1200@client.com
ORD-01201,P008,Food & Bev,SwiftVendors,Chicago IL,29,20.0,0.0,2024-08-18,13,23,Cancelled,buyer1201@client.com
ORD-01202,P003,Apparel,PrimeSources,Los Angeles CA,58,35.0,0.0,2023-06-01,10,9,Pending,buyer1202@client.com
ORD-01203,P003,Apparel,NextGen Parts,New York NY,23,35.0,0.0,2023-07-04,13,15,Delivered,buyer1203@client.com
ORD-01204,P003,Apparel,NextGen Parts,Chicago IL,51,35.0,0.15,2023-03-13,5,4,Pending,buyer1204@client.com
ORD-01205,P007,Food & Bev,NextGen Parts,Chicago IL,13,12.0,0.15,2023-01-13,12,11,Pending,buyer1205@client.com
ORD-01206,P002,Electronics,Apex Supplies,Chicago IL,2,250.0,0.15,2023-09-12,4,6,Delivered,buyer1206@client.com
ORD-01207,P010,Industrial,Apex Supplies,Atlanta GA,2,500.0,0.0,2023-12-13,14,13,Delivered,buyer1207@client.com
ORD-01208,P010,Industrial,SwiftVendors,Los Angeles CA,57,500.0,0.0,2024-05-05,5,6,Delivered,buyer1208@client.com
ORD-01209,P005,Home & Garden,Apex Supplies,Dallas TX,81,80.0,0.1,2023-02-15,4,10,Delivered,buyer1209@client.com
ORD-01210,P007,Food & Bev,GlobalTrade Co.,Dallas TX,19,12.0,0.0,2023-08-21,9,13,Delivered,buyer1210@client.com
ORD-01211,P005,Home & Garden,PrimeSources,Dallas TX,29,80.0,0.15,2024-05-18,5,4,Delivered,buyer1211@client.com
ORD-01212,P005,Home & Garden,NextGen Parts,Los Angeles CA,46,80.0,0.0,2023-05-02,8,7,Delivered,buyer1212@client.com
ORD-01213,P003,Apparel,SwiftVendors,Atlanta GA,55,35.0,0.1,2023-07-05,13,17,Delivered,buyer1213@client.com
ORD-01214,P005,Home & Garden,SwiftVendors,Dallas TX,80,80.0,0.0,2023-10-05,10,18,Delivered,buyer1214@client.com
ORD-01215,P002,Electronics,GlobalTrade Co.,Los Angeles CA,1,250.0,0.0,2023-06-01,9,14,Delayed,buyer1215@client.com
ORD-01216,P008,Food & Bev,NextGen Parts,New York NY,9,20.0,0.0,2023-10-13,5,4,Delivered,buyer1216@client.com
ORD-01217,P003,Apparel,SwiftVendors,Los Angeles CA,99,35.0,0.05,2024-05-21,9,14,Delayed,buyer1217@client.com
ORD-01218,P010,Industrial,GlobalTrade Co.,Chicago IL,82,500.0,0.0,2024-01-28,9,15,Pending,buyer1218@client.com
ORD-01219,P008,Food & Bev,GlobalTrade Co.,New York NY,69,20.0,0.1,2023-03-27,12,21,Pending,buyer1219@client.com
ORD-01220,P004,Apparel,GlobalTrade Co.,Los Angeles CA,90,55.0,0.0,2023-01-03,6,4,Delivered,buyer1220@client.com
ORD-01221,P003,Apparel,SwiftVendors,Los Angeles CA,15,35.0,0.0,2023-05-23,7,12,Delivered,buyer1221@client.com
ORD-01222,P009,Industrial,GlobalTrade Co.,Chicago IL,54,300.0,0.0,2023-02-27,14,14,Delivered,buyer1222@client.com
ORD-01223,P003,Apparel,Apex Supplies,New York NY,49,35.0,0.15,2024-01-16,3,12,Delivered,buyer1223@client.com
ORD-01224,P002,Electronics,GlobalTrade Co.,Dallas TX,62,250.0,0.1,2023-05-31,8,8,Delivered,buyer1224@client.com
ORD-01225,P001,Electronics,GlobalTrade Co.,Chicago IL,73,120.0,0.05,2024-04-26,14,14,Delayed,buyer1225@client.com
ORD-01226,P005,Home & Garden,SwiftVendors,New York NY,61,80.0,0.05,2024-10-22,14,12,Delivered,buyer1226@client.com
ORD-01227,P001,Electronics,NextGen Parts,Chicago IL,83,120.0,0.0,2024-05-30,5,3,Pending,buyer1227@client.com
ORD-01228,P008,Food & Bev,SwiftVendors,Atlanta GA,71,20.0,0.15,2024-05-28,7,16,Delivered,buyer1228@client.com
ORD-01229,P003,Apparel,NextGen Parts,New York NY,35,35.0,0.0,2023-05-09,14,15,Pending,buyer1229@client.com
ORD-01230,P004,Apparel,NextGen Parts,Atlanta GA,51,55.0,0.0,2023-03-21,14,19,Pending,buyer1230@client.com
ORD-01231,P007,Food & Bev,Apex Supplies,Los Angeles CA,49,12.0,0.0,2024-10-24,9,10,Delivered,buyer1231@client.com
ORD-01232,P002,Electronics,SwiftVendors,Dallas TX,47,250.0,0.1,2023-09-03,7,7,In Transit,buyer1232@client.com
ORD-01233,P004,Apparel,SwiftVendors,Chicago IL,77,55.0,0.0,2024-07-18,6,14,Delivered,buyer1233@client.com
ORD-01234,P002,Electronics,Apex Supplies,Atlanta GA,73,250.0,0.1,2024-05-10,3,1,Delivered,buyer1234@client.com
ORD-01235,P005,Home & Garden,SwiftVendors,New York NY,2,80.0,0.0,2024-05-27,6,9,Cancelled,buyer1235@client.com
ORD-01236,P006,Home & Garden,Apex Supplies,Los Angeles CA,17,150.0,0.15,2024-02-22,14,20,Delivered,buyer1236@client.com
ORD-01237,P003,Apparel,PrimeSources,New York NY,4,35.0,0.1,2024-08-23,3,5,Delivered,buyer1237@client.com
ORD-01238,P008,Food & Bev,Apex Supplies,Chicago IL,11,20.0,0.15,2023-08-09,13,21,Delivered,buyer1238@client.com
ORD-01239,P003,Apparel,NextGen Parts,Atlanta GA,65,35.0,0.1,2023-12-16,10,20,Delivered,buyer1239@client.com
ORD-01240,P006,Home & Garden,Apex Supplies,New York NY,80,150.0,0.05,2023-09-02,6,13,In Transit,buyer1240@client.com
ORD-01241,P003,Apparel,PrimeSources,Dallas TX,73,35.0,0.15,2023-01-16,5,15,Cancelled,buyer1241@client.com
ORD-01242,P002,Electronics,PrimeSources,Los Angeles CA,64,250.0,0.0,2023-06-23,7,7,Delivered,buyer1242@client.com
ORD-01243,P006,Home & Garden,Apex Supplies,Chicago IL,46,150.0,0.0,2024-12-28,10,12,Pending,buyer1243@client.com
ORD-01244,P008,Food & Bev,Apex Supplies,Atlanta GA,84,20.0,0.0,2024-05-14,3,6,Cancelled,buyer1244@client.com
ORD-01245,P007,Food & Bev,GlobalTrade Co.,New York NY,80,12.0,0.15,2024-01-11,11,18,Delivered,buyer1245@client.com
ORD-01246,P007,Food & Bev,SwiftVendors,Dallas TX,65,12.0,0.05,2024-09-27,13,11,Delayed,buyer1246@client.com
ORD-01247,P009,Industrial,Apex Supplies,Los Angeles CA,2,300.0,0.0,2024-01-20,5,12,Pending,buyer1247@client.com
ORD-01248,P004,Apparel,Apex Supplies,Los Angeles CA,50,55.0,0.05,2024-04-22,10,18,In Transit,buyer1248@client.com
ORD-01249,P008,Food & Bev,GlobalTrade Co.,Dallas TX,14,20.0,0.0,2024-02-11,9,10,Pending,buyer1249@client.com
ORD-01250,P006,Home & Garden,PrimeSources,Chicago IL,44,150.0,0.1,2024-12-20,14,19,Delivered,buyer1250@client.com
ORD-01251,P001,Electronics,PrimeSources,Chicago IL,70,120.0,0.0,2024-10-17,6,9,In Transit,
ORD-01252,P010,Industrial,Apex Supplies,Los Angeles CA,100,500.0,0.05,2024-03-16,10,11,Delivered,buyer1252@client.com
ORD-01253,P001,Electronics,PrimeSources,Los Angeles CA,98,120.0,0.15,2023-09-16,13,13,Delivered,buyer1253@client.com
ORD-01254,P005,Home & Garden,SwiftVendors,New York NY,52,80.0,0.0,2024-03-05,11,12,Delayed,buyer1254@client.com
ORD-01255,P003,Apparel,PrimeSources,Los Angeles CA,7,35.0,0.0,2023-11-01,5,6,Delivered,buyer1255@client.com
ORD-01256,P008,Food & Bev,GlobalTrade Co.,New York NY,61,20.0,0.1,2023-12-30,14,21,Pending,buyer1256@client.com
ORD-01257,P009,Industrial,Apex Supplies,Atlanta GA,77,300.0,0.0,2024-09-23,5,8,Delayed,buyer1257@client.com
ORD-01258,P006,Home & Garden,PrimeSources,Chicago IL,2,150.0,0.0,2024-05-26,8,7,Cancelled,buyer1258@client.com
ORD-01259,P007,Food & Bev,Apex Supplies,New York NY,34,12.0,0.1,2023-05-09,13,18,Delayed,buyer1259@client.com
ORD-01260,P002,Electronics,GlobalTrade Co.,New York NY,5,250.0,0.0,2024-12-14,11,21,Delivered,buyer1260@client.com
ORD-01261,P004,Apparel,GlobalTrade Co.,Atlanta GA,45,55.0,0.0,2023-01-15,8,11,Delivered,buyer1261@client.com
ORD-01262,P005,Home & Garden,PrimeSources,New York NY,65,80.0,0.0,2024-02-28,9,12,Delivered,buyer1262@client.com
ORD-01263,P007,Food & Bev,Apex Supplies,Chicago IL,67,12.0,0.0,2024-04-14,9,12,Delivered,buyer1263@client.com
ORD-01264,P003,Apparel,PrimeSources,Los Angeles CA,70,35.0,0.05,2024-11-06,14,22,Pending,buyer1264@client.com
ORD-01265,P010,Industrial,Apex Supplies,Dallas TX,13,500.0,0.0,2024-10-27,3,10,Pending,buyer1265@client.com
ORD-01266,P010,Industrial,PrimeSources,Atlanta GA,70,500.0,0.0,2024-08-18,3,11,Delivered,buyer1266@client.com
ORD-01267,P004,Apparel,NextGen Parts,New York NY,29,55.0,0.05,2023-04-28,6,11,Delivered,buyer1267@client.com
ORD-01268,P008,Food & Bev,PrimeSources,Dallas TX,53,20.0,0.15,2024-01-19,6,12,Delivered,buyer1268@client.com
ORD-01269,P005,Home & Garden,GlobalTrade Co.,Dallas TX,40,80.0,0.05,2024-02-29,3,1,Delivered,buyer1269@client.com
ORD-01270,P006,Home & Garden,NextGen Parts,Los Angeles CA,67,150.0,0.15,2023-12-10,5,12,Pending,buyer1270@client.com
ORD-01271,P007,Food & Bev,PrimeSources,Dallas TX,25,12.0,0.1,2024-08-14,9,9,Delayed,buyer1271@client.com
ORD-01272,P003,Apparel,NextGen Parts,Chicago IL,52,35.0,0.0,2024-03-23,6,5,Delayed,buyer1272@client.com
ORD-01273,P009,Industrial,NextGen Parts,New York NY,16,300.0,0.15,2024-10-04,7,13,Delivered,buyer1273@client.com
ORD-01274,P004,Apparel,Apex Supplies,New York NY,12,55.0,0.0,2023-01-12,13,23,In Transit,buyer1274@client.com
ORD-01275,P010,Industrial,Apex Supplies,Atlanta GA,91,500.0,0.1,2024-01-27,3,12,Delayed,buyer1275@client.com
ORD-01276,P008,Food & Bev,SwiftVendors,Chicago IL,82,20.0,0.15,2023-09-03,13,14,Delivered,buyer1276@client.com
ORD-01277,P004,Apparel,SwiftVendors,Dallas TX,93,55.0,0.05,2023-10-09,4,4,Delayed,
ORD-01278,P010,Industrial,PrimeSources,Atlanta GA,14,500.0,0.0,2023-05-06,4,4,Delivered,buyer1278@client.com
ORD-01279,P003,Apparel,PrimeSources,Los Angeles CA,12,35.0,0.0,2023-08-01,9,8,Pending,buyer1279@client.com
ORD-01280,P007,Food & Bev,Apex Supplies,Chicago IL,10,12.0,0.05,2024-12-04,9,13,Delivered,buyer1280@client.com
ORD-01281,P008,Food & Bev,SwiftVendors,Dallas TX,21,20.0,0.0,2023-07-02,13,20,Delayed,buyer1281@client.com
ORD-01282,P001,Electronics,SwiftVendors,New York NY,16,120.0,0.0,2024-09-20,12,18,Delivered,buyer1282@client.com
ORD-01283,P005,Home & Garden,NextGen Parts,Dallas TX,16,80.0,0.0,2024-07-02,3,9,In Transit,buyer1283@client.com
ORD-01284,P004,Apparel,GlobalTrade Co.,Dallas TX,47,55.0,0.0,2023-12-02,5,6,Delivered,buyer1284@client.com
ORD-01285,P003,Apparel,PrimeSources,Chicago IL,35,35.0,0.0,2023-04-05,8,17,In Transit,buyer1285@client.com
ORD-01286,P008,Food & Bev,PrimeSources,Atlanta GA,96,20.0,0.05,2024-02-14,6,8,Delivered,buyer1286@client.com
ORD-01287,P005,Home & Garden,NextGen Parts,Atlanta GA,51,80.0,0.0,2023-11-16,5,15,Delivered,buyer1287@client.com
ORD-01288,P008,Food & Bev,PrimeSources,Atlanta GA,56,20.0,0.05,2023-10-06,8,15,Delivered,buyer1288@client.com
ORD-01289,P007,Food & Bev,SwiftVendors,Los Angeles CA,26,12.0,0.1,2024-10-09,4,9,Delivered,buyer1289@client.com
ORD-01290,P009,Industrial,PrimeSources,Los Angeles CA,33,300.0,0.1,2024-09-10,13,19,Delivered,buyer1290@client.com
ORD-01291,P002,Electronics,PrimeSources,Chicago IL,24,250.0,0.0,2024-01-02,6,5,Delivered,buyer1291@client.com
ORD-01292,P006,Home & Garden,Apex Supplies,Dallas TX,19,150.0,0.0,2023-11-23,14,12,Delayed,buyer1292@client.com
ORD-01293,P008,Food & Bev,GlobalTrade Co.,Atlanta GA,73,20.0,0.0,2023-03-09,9,11,In Transit,buyer1293@client.com
ORD-01294,P004,Apparel,SwiftVendors,Atlanta GA,14,55.0,0.1,2024-11-18,4,11,Delayed,buyer1294@client.com
ORD-01295,P007,Food & Bev,GlobalTrade Co.,Chicago IL,41,12.0,0.0,2023-02-20,10,15,Delivered,buyer1295@client.com
ORD-01296,P007,Food & Bev,PrimeSources,Chicago IL,16,12.0,0.0,2024-09-07,8,15,Pending,buyer1296@client.com
ORD-01297,P001,Electronics,NextGen Parts,Dallas TX,37,120.0,0.0,2024-04-17,7,7,Cancelled,buyer1297@client.com
ORD-01298,P001,Electronics,Apex Supplies,Los Angeles CA,69,120.0,0.1,2024-10-22,3,2,Pending,buyer1298@client.com
ORD-01299,P007,Food & Bev,SwiftVendors,Los Angeles CA,93,12.0,0.0,2023-12-21,9,8,In Transit,buyer1299@client.com
ORD-01300,P008,Food & Bev,PrimeSources,Los Angeles CA,79,20.0,0.0,2024-12-14,10,15,Cancelled,buyer1300@client.com
ORD-01301,P002,Electronics,Apex Supplies,Dallas TX,48,250.0,0.1,2023-08-18,3,1,Delivered,buyer1301@client.com
ORD-01302,P006,Home & Garden,PrimeSources,Chicago IL,89,150.0,0.15,2023-06-24,4,5,Delayed,buyer1302@client.com
ORD-01303,P006,Home & Garden,Apex Supplies,Los Angeles CA,69,150.0,0.0,2023-02-14,4,2,Delivered,buyer1303@client.com
ORD-01304,P006,Home & Garden,PrimeSources,Los Angeles CA,89,150.0,0.1,2024-12-16,5,5,In Transit,buyer1304@client.com
ORD-01305,P003,Apparel,NextGen Parts,New York NY,41,35.0,0.0,2024-10-14,10,18,Delivered,buyer1305@client.com
ORD-01306,P004,Apparel,PrimeSources,Los Angeles CA,74,55.0,0.05,2023-11-26,14,19,Delivered,buyer1306@client.com
ORD-01307,P005,Home & Garden,SwiftVendors,Atlanta GA,92,80.0,0.0,2023-09-06,13,21,Delayed,buyer1307@client.com
ORD-01308,P002,Electronics,Apex Supplies,Chicago IL,10,250.0,0.05,2023-01-14,13,14,Pending,buyer1308@client.com
ORD-01309,P004,Apparel,SwiftVendors,Chicago IL,63,55.0,0.0,2024-08-27,11,17,Cancelled,buyer1309@client.com
ORD-01310,P005,Home & Garden,GlobalTrade Co.,Atlanta GA,91,80.0,0.05,2023-04-19,5,6,Delivered,buyer1310@client.com
ORD-01311,P008,Food & Bev,GlobalTrade Co.,New York NY,80,20.0,0.1,2023-07-12,4,6,Pending,buyer1311@client.com
ORD-01312,P005,Home & Garden,Apex Supplies,Chicago IL,74,80.0,0.15,2024-04-17,4,13,Delivered,buyer1312@client.com
ORD-01313,P008,Food & Bev,Apex Supplies,New York NY,24,20.0,0.0,2024-11-08,11,16,Delivered,buyer1313@client.com
ORD-01314,P009,Industrial,PrimeSources,Chicago IL,11,300.0,0.0,2023-06-04,9,15,Pending,buyer1314@client.com
ORD-01315,P001,Electronics,SwiftVendors,Dallas TX,57,120.0,0.0,2023-02-20,13,17,Delayed,buyer1315@client.com
ORD-01316,P004,Apparel,PrimeSources,Chicago IL,38,55.0,0.0,2024-08-31,7,13,In Transit,buyer1316@client.com
ORD-01317,P007,Food & Bev,Apex Supplies,Chicago IL,14,12.0,0.15,2023-04-24,6,5,Delivered,buyer1317@client.com
ORD-01318,P010,Industrial,Apex Supplies,Atlanta GA,35,500.0,0.0,2023-04-14,7,8,In Transit,buyer1318@client.com
ORD-01319,P007,Food & Bev,Apex Supplies,Chicago IL,51,12.0,0.05,2024-12-09,7,12,Delivered,buyer1319@client.com
ORD-01320,P004,Apparel,SwiftVendors,Atlanta GA,45,55.0,0.15,2023-10-22,14,12,Delivered,buyer1320@client.com
ORD-01321,P010,Industrial,SwiftVendors,Chicago IL,62,500.0,0.15,2023-06-24,8,16,Delivered,buyer1321@client.com
ORD-01322,P006,Home & Garden,Apex Supplies,New York NY,59,150.0,0.0,2024-03-14,8,6,Delivered,buyer1322@client.com
ORD-01323,P002,Electronics,Apex Supplies,Atlanta GA,22,250.0,0.15,2023-12-27,10,17,Delivered,buyer1323@client.com
ORD-01324,P004,Apparel,Apex Supplies,Dallas TX,61,55.0,0.0,2024-08-03,13,15,Cancelled,buyer1324@client.com
ORD-01325,P009,Industrial,Apex Supplies,Dallas TX,22,300.0,0.0,2023-11-08,14,17,Pending,buyer1325@client.com
ORD-01326,P006,Home & Garden,PrimeSources,Los Angeles CA,70,150.0,0.0,2024-01-09,10,8,Cancelled,buyer1326@client.com
ORD-01327,P006,Home & Garden,NextGen Parts,New York NY,67,150.0,0.15,2023-04-26,7,15,In Transit,buyer1327@client.com
ORD-01328,P001,Electronics,GlobalTrade Co.,Chicago IL,19,120.0,0.05,2024-01-01,10,8,Delivered,buyer1328@client.com
ORD-01329,P007,Food & Bev,Apex Supplies,Chicago IL,47,12.0,0.0,2024-01-22,13,12,Delivered,buyer1329@client.com
ORD-01330,P009,Industrial,GlobalTrade Co.,Los Angeles CA,58,300.0,0.1,2024-11-26,8,11,Pending,buyer1330@client.com
ORD-01331,P005,Home & Garden,Apex Supplies,Atlanta GA,40,80.0,0.0,2024-06-16,14,17,Cancelled,buyer1331@client.com
ORD-01332,P007,Food & Bev,SwiftVendors,Los Angeles CA,59,12.0,0.1,2023-04-23,3,8,Delayed,buyer1332@client.com
ORD-01333,P003,Apparel,NextGen Parts,Atlanta GA,67,35.0,0.0,2024-11-11,5,7,Pending,buyer1333@client.com
ORD-01334,P005,Home & Garden,Apex Supplies,Chicago IL,2,80.0,0.05,2023-10-17,12,11,Delivered,buyer1334@client.com
ORD-01335,P001,Electronics,Apex Supplies,Dallas TX,56,120.0,0.0,2023-09-15,5,8,Delivered,buyer1335@client.com
ORD-01336,P009,Industrial,GlobalTrade Co.,Dallas TX,86,300.0,0.1,2024-12-31,7,7,Delayed,buyer1336@client.com
ORD-01337,P010,Industrial,GlobalTrade Co.,Dallas TX,11,500.0,0.0,2024-04-29,8,9,Cancelled,buyer1337@client.com
ORD-01338,P007,Food & Bev,Apex Supplies,Los Angeles CA,55,12.0,0.05,2023-11-06,12,14,Delivered,buyer1338@client.com
ORD-01339,P006,Home & Garden,GlobalTrade Co.,Los Angeles CA,75,150.0,0.0,2023-05-19,9,15,Delivered,buyer1339@client.com
ORD-01340,P002,Electronics,PrimeSources,Atlanta GA,39,250.0,0.1,2023-07-07,9,19,Cancelled,buyer1340@client.com
ORD-01341,P003,Apparel,SwiftVendors,Atlanta GA,68,35.0,0.05,2024-12-02,14,17,Pending,buyer1341@client.com
ORD-01342,P008,Food & Bev,PrimeSources,Dallas TX,54,20.0,0.05,2024-07-26,3,13,Pending,buyer1342@client.com
ORD-01343,P003,Apparel,GlobalTrade Co.,Atlanta GA,79,35.0,0.0,2024-06-08,8,8,In Transit,buyer1343@client.com
ORD-01344,P010,Industrial,PrimeSources,Chicago IL,38,500.0,0.0,2024-02-17,13,11,Pending,buyer1344@client.com
ORD-01345,P009,Industrial,Apex Supplies,Dallas TX,59,300.0,0.0,2023-10-04,13,12,Delivered,buyer1345@client.com
ORD-01346,P005,Home & Garden,SwiftVendors,Dallas TX,73,80.0,0.05,2023-05-05,14,21,Delayed,buyer1346@client.com
ORD-01347,P001,Electronics,NextGen Parts,Chicago IL,90,120.0,0.0,2024-07-29,14,19,Delivered,buyer1347@client.com
ORD-01348,P003,Apparel,SwiftVendors,Dallas TX,39,35.0,0.15,2024-05-11,12,21,Delivered,buyer1348@client.com
ORD-01349,P001,Electronics,Apex Supplies,Atlanta GA,20,120.0,0.1,2023-04-10,6,7,Delivered,buyer1349@client.com
ORD-01350,P009,Industrial,Apex Supplies,Dallas TX,57,300.0,0.05,2023-11-04,9,14,Delivered,buyer1350@client.com
ORD-01351,P009,Industrial,PrimeSources,Atlanta GA,34,300.0,0.1,2023-05-07,9,9,Delayed,
ORD-01352,P003,Apparel,GlobalTrade Co.,Chicago IL,96,35.0,0.15,2024-06-07,14,23,In Transit,buyer1352@client.com
ORD-01353,P008,Food & Bev,Apex Supplies,Atlanta GA,38,20.0,0.0,2024-05-19,8,16,Delivered,buyer1353@client.com
ORD-01354,P002,Electronics,PrimeSources,Chicago IL,60,250.0,0.05,2023-01-29,7,12,Delivered,buyer1354@client.com
ORD-01355,P001,Electronics,Apex Supplies,Atlanta GA,75,120.0,0.0,2024-03-31,3,6,Delivered,buyer1355@client.com
ORD-01356,P008,Food & Bev,GlobalTrade Co.,Los Angeles CA,36,20.0,0.0,2024-05-27,11,12,Delivered,buyer1356@client.com
ORD-01357,P009,Industrial,Apex Supplies,Chicago IL,50,300.0,0.1,2024-11-02,5,8,Delayed,buyer1357@client.com
ORD-01358,P006,Home & Garden,GlobalTrade Co.,Los Angeles CA,59,150.0,0.15,2024-11-05,7,11,Delivered,buyer1358@client.com
ORD-01359,P008,Food & Bev,NextGen Parts,Chicago IL,49,20.0,0.05,2024-08-12,14,20,Cancelled,buyer1359@client.com
ORD-01360,P005,Home & Garden,SwiftVendors,Atlanta GA,17,80.0,0.15,2024-08-17,8,15,In Transit,buyer1360@client.com
ORD-01361,P002,Electronics,GlobalTrade Co.,Chicago IL,6,250.0,0.0,2023-04-09,13,12,Pending,buyer1361@client.com
ORD-01362,P008,Food & Bev,GlobalTrade Co.,Dallas TX,42,20.0,0.0,2023-06-28,14,18,Cancelled,buyer1362@client.com
ORD-01363,P002,Electronics,SwiftVendors,Dallas TX,8,250.0,0.1,2023-02-08,14,13,Pending,buyer1363@client.com
ORD-01364,P010,Industrial,GlobalTrade Co.,Los Angeles CA,81,500.0,0.0,2023-04-21,14,19,Pending,buyer1364@client.com
ORD-01365,P010,Industrial,GlobalTrade Co.,Los Angeles CA,72,500.0,0.0,2024-05-17,10,18,Delivered,buyer1365@client.com
ORD-01366,P003,Apparel,GlobalTrade Co.,Dallas TX,56,35.0,0.1,2024-08-19,3,11,Delayed,buyer1366@client.com
ORD-01367,P001,Electronics,SwiftVendors,New York NY,18,120.0,0.0,2024-08-04,11,10,Delivered,buyer1367@client.com
ORD-01368,P009,Industrial,GlobalTrade Co.,Atlanta GA,64,300.0,0.0,2024-04-30,11,14,Delivered,buyer1368@client.com
ORD-01369,P009,Industrial,PrimeSources,New York NY,18,300.0,0.0,2024-10-02,9,8,In Transit,buyer1369@client.com
ORD-01370,P009,Industrial,Apex Supplies,New York NY,39,300.0,0.0,2023-08-25,3,10,In Transit,buyer1370@client.com
ORD-01371,P004,Apparel,PrimeSources,Los Angeles CA,38,55.0,0.0,2023-03-11,5,7,Delivered,buyer1371@client.com
ORD-01372,P004,Apparel,NextGen Parts,Los Angeles CA,67,55.0,0.1,2024-02-13,12,10,In Transit,buyer1372@client.com
ORD-01373,P002,Electronics,SwiftVendors,Dallas TX,75,250.0,0.05,2023-02-03,8,12,Delivered,buyer1373@client.com
ORD-01374,P001,Electronics,NextGen Parts,Los Angeles CA,18,120.0,0.0,2024-11-10,3,4,Pending,buyer1374@client.com
ORD-01375,P010,Industrial,Apex Supplies,Los Angeles CA,79,500.0,0.15,2023-03-14,9,16,Delayed,buyer1375@client.com
ORD-01376,P002,Electronics,GlobalTrade Co.,Los Angeles CA,71,250.0,0.05,2023-02-12,4,2,Pending,buyer1376@client.com
ORD-01377,P006,Home & Garden,SwiftVendors,Chicago IL,56,150.0,0.05,2023-01-22,3,1,Cancelled,buyer1377@client.com
ORD-01378,P004,Apparel,PrimeSources,Dallas TX,69,55.0,0.1,2024-07-19,10,8,Pending,buyer1378@client.com
ORD-01379,P003,Apparel,PrimeSources,Atlanta GA,56,35.0,0.15,2023-05-22,4,9,Delivered,buyer1379@client.com
ORD-01380,P006,Home & Garden,SwiftVendors,New York NY,46,150.0,0.0,2023-03-01,6,7,Delivered,buyer1380@client.com
ORD-01381,P004,Apparel,NextGen Parts,Atlanta GA,53,55.0,0.15,2023-02-16,3,12,Delivered,buyer1381@client.com
ORD-01382,P002,Electronics,PrimeSources,Chicago IL,8,250.0,0.0,2023-10-17,3,6,Delivered,buyer1382@client.com
ORD-01383,P004,Apparel,NextGen Parts,New York NY,38,55.0,0.0,2024-05-05,13,12,Delayed,buyer1383@client.com
ORD-01384,P005,Home & Garden,PrimeSources,Los Angeles CA,70,80.0,0.0,2023-08-14,10,19,Delivered,buyer1384@client.com
ORD-01385,P009,Industrial,GlobalTrade Co.,Atlanta GA,38,300.0,0.15,2023-10-01,8,17,In Transit,buyer1385@client.com
ORD-01386,P001,Electronics,NextGen Parts,New York NY,45,120.0,0.05,2023-10-14,4,5,Delivered,buyer1386@client.com
ORD-01387,P009,Industrial,NextGen Parts,Chicago IL,30,300.0,0.0,2023-05-06,8,17,Cancelled,buyer1387@client.com
ORD-01388,P001,Electronics,PrimeSources,New York NY,31,120.0,0.15,2023-04-27,3,8,Cancelled,
ORD-01389,P005,Home & Garden,SwiftVendors,Dallas TX,76,80.0,0.05,2023-03-03,7,14,Pending,buyer1389@client.com
ORD-01390,P007,Food & Bev,Apex Supplies,Chicago IL,50,12.0,0.05,2023-07-30,9,9,Delayed,buyer1390@client.com
ORD-01391,P001,Electronics,Apex Supplies,Atlanta GA,85,120.0,0.0,2023-12-23,3,10,Cancelled,buyer1391@client.com
ORD-01392,P005,Home & Garden,GlobalTrade Co.,Dallas TX,97,80.0,0.1,2023-12-16,14,21,Pending,buyer1392@client.com
ORD-01393,P001,Electronics,PrimeSources,Los Angeles CA,14,120.0,0.1,2024-07-01,10,14,In Transit,buyer1393@client.com
ORD-01394,P009,Industrial,PrimeSources,New York NY,34,300.0,0.0,2023-09-01,5,3,Delivered,buyer1394@client.com
ORD-01395,P005,Home & Garden,NextGen Parts,Los Angeles CA,11,80.0,0.0,2023-12-12,12,16,Delivered,buyer1395@client.com
